,spellings,region
11235,Rajnagar,Rajnagar
11236,Rajmahal,Rajmahal
11237,Rajmahal,Rajmahal
11238,Rajgurunagar,Rajgurunagar
11239,Rajgurunagar,Rajgurunagar
11240,Radzhgir,Rajgir
11241,Rajagriha,Rajgir
11242,Rajgir,Rajgir
11243,Rajgriha,Rajgir
11244,Rajagriha,Rajgir
11245,Rajgir,Rajgir
11246,Radzhgir,Rajgir
11247,Rajgarh,Rajgarh
11248,Rajgarh,Rajgarh
11249,Rajgarh,Rajgarh
11250,Rajgarh,Rajgarh
11251,Rajgarh,Rajgarh
11252,Raja,Raja Sansi
11253,Sansi,Raja Sansi
11254,Raja,Raja Sansi
11255,Sansi,Raja Sansi
11256,Majhgawan,Rajapur
11257,Majhgawan,Rajapur
11258,Rajapur,Rajapur
11259,Rajapur,Rajapur
11260,Rajapur,Rajapur
11261,Rajapur,Rajapur
11262,Rajampet,Razampeta
11263,Razampeta,Razampeta
11264,Rajampet,Razampeta
11265,Razampeta,Razampeta
11266,Rajaldesar,Rajaldesar
11267,Rajaldesar,Rajaldesar
11268,Rajakhera,Rajakhera
11269,Rajakhera,Rajakhera
11270,Raisinghnagar,Raisinghnagar
11271,Raisinghnagar,Raisinghnagar
11272,Raisen,Raisen
11273,Raipur,Raipur
11274,Raipur,Raipur
11275,Raipur,Raipur
11276,Raikot,Raikot
11277,Raikot,Raikot
11278,Rahuri,Rahuri
11279,Rahuri,Rahuri
11280,Rabon,Rahon
11281,Rahon,Rahon
11282,Rahon,Rahon
11283,Rahimatpur,Rahimatpur
11284,Rahunatpur,Rahimatpur
11285,Rahatgarh,Rahatgarh
11286,Rahatgarh,Rahatgarh
11287,Raghunathpur,Raghunathpur
11288,Raghunathpur,Raghunathpur
11289,Guna,Raghogarh
11290,Rafiganj,Rafiganj
11291,Radhanpur,Radhanpur
11292,Radhanpur,Radhanpur
11293,Radaur,Radaur
11294,Rabupura,Rabupura
11295,Rabupura,Rabupura
11296,Bagalkot,Rabkavi
11297,Quepem,Quepem
11298,Quepem,Quepem
11299,Town,Quepem
11300,Kasba,Kasba
11301,Qasba,Kasba
11302,Kadian,Qadian
11303,Kadian,Qadian
11304,Qadian,Qadian
11305,Qadian,Qadian
11306,Puttur,Puttur
11307,Puttur,Puttur
11308,Pushkar,Pushkar Lake
11309,Lake,Pushkar Lake
11310,Purwa,Purwa
11311,Purwa,Purwa
11312,Purushottampur,Purushottampur
11313,Purusottampur,Purushottampur
11314,Purna,Purna
11315,Purna,Purna
11316,Purna,Purna
11317,Puranpur,Puranpur
11318,Puranpur,Puranpur
11319,Janakpur,Pupri
11320,Road,Pupri
11321,Pupri,Pupri
11322,Pundri,Pundri
11323,Pundri,Pundri
11324,Khandwa,Punasa
11325,Punalur,Punalur
11326,Punalur,Punalur
11327,Punahana,Punahana
11328,Punahana,Punahana
11329,Punahana,Punahana
11330,Pulawom,Pulwama
11331,Pulwama,Pulwama
11332,blwama,Pulwama
11333,bwlwama,Pulwama
11334,plwama,Pulwama
11335,plwamh,Pulwama
11336,pwlwama,Pulwama
11337,blwm,Pulwama
11338,bwlwm,Pulwama
11339,plwm,Pulwama
11340,plwmh,Pulwama
11341,pwlwm,Pulwama
11342,Pullambadi,Pullambadi
11343,Pullambadi,Pullambadi
11344,Pullampadi,Pullambadi
11345,Puliyur,Puliyur
11346,Puliyur,Puliyur
11347,Pulgaon,Pulgaon
11348,Pukhrayan,Pukhrayan
11349,Pukhrayan,Pukhrayan
11350,Pudukkottai,Pudukkottai
11351,Partabgarh,Pratapgarh
11352,Partapgarh,Pratapgarh
11353,Pratabgarh,Pratapgarh
11354,Pratapgarh,Pratapgarh
11355,Pratabgarh,Pratapgarh
11356,Pratapgarh,Pratapgarh
11357,PRG,Pratapgarh
11358,Partabgarh,Pratapgarh
11359,Partabgarh,Pratapgarh
11360,District,Pratapgarh
11361,Partapgarh,Pratapgarh
11362,Partapgarh,Pratapgarh
11363,Pratapgarh,Pratapgarh
11364,Pratapgarh,Pratapgarh
11365,Porsa,Porsa
11366,Porsa,Porsa
11367,Poonamallee,Poonamalle
11368,Ponneri,Ponneri
11369,bo,Ponneri
11370,nei,Ponneri
11371,li,Ponneri
11372,ponneri,Ponneri
11373,ponneri,Ponneri
11374,ponneri,Ponneri
11375,ponnnnnneeri,Ponneri
11376,Bo,Ponneri
11377,Nei,Ponneri
11378,Li,Ponneri
11379,Pondicherry,Pondicherry
11380,Cassabe,Ponda
11381,de,Ponda
11382,Ponda,Ponda
11383,Cassabe,Ponda
11384,de,Ponda
11385,Ponda,Ponda
11386,Ponda,Ponda
11387,Polur,Polur
11388,Polur,Polur
11389,Polarvaram,Polavaram
11390,Polavaram,Polavaram
11391,Polasara,Polasara
11392,Pokaran,Pokaran
11393,Pokhran,Pokaran
11394,Pathorgarh,Pithoragarh
11395,Pithoragarh,Pithoragarh
11396,Pithoragari,Pithoragarh
11397,Pithoragarh,Pithoragarh
11398,Piro,Piro
11399,Pirawa,Pirawa
11400,Pirawa,Pirawa
11401,Piravam,Piravam
11402,Piravom,Piravam
11403,Pipraich,Pipraich
11404,Pipili,Pipili
11405,Pipli,Pipili
11406,Pinjaur,Pinjaur
11407,Pindwara,Pindwara
11408,Pindwara,Pindwara
11409,Pinahat,Pinahat
11410,Pinahat,Pinahat
11411,Pilibanga,Pilibangan
11412,Pilibangan,Pilibangan
11413,Pilani,Pilani
11414,Pilani,Pilani
11415,Pihani,Pihani
11416,Pihani,Pihani
11417,Pihani,Pihani
11418,Phulpur,Phulpur
11419,Phulpur,Phulpur
11420,Phalera,Phulera
11421,Phulera,Phulera
11422,Phulabani,Phulbani
11423,Phulabani,Phulbani
11424,Phulbam,Phulbani
11425,Phulbani,Phulbani
11426,Phulbani,Phulbani
11427,Phirangipuram,Phirangipuram
11428,Phillaur,Phillaur
11429,Phek,Phek
11430,Phaphund,Phaphund
11431,Phaphund,Phaphund
11432,Phalodi,Phalodi
11433,Phalauda,Phalauda
11434,Petlawad,Petlawad
11435,Petlawad,Petlawad
11436,Perundurai,Perundurai
11437,Perundural,Perundurai
11438,Perumal,Perumal Eri
11439,Eri,Perumal Eri
11440,Perumal,Perumal Eri
11441,Eri,Perumal Eri
11442,Periyar,Periyar Tiger Reserve
11443,National,Periyar Tiger Reserve
11444,Park,Periyar Tiger Reserve
11445,Periyar,Periyar Tiger Reserve
11446,National,Periyar Tiger Reserve
11447,Park,Periyar Tiger Reserve
11448,(PNP),Periyar Tiger Reserve
11449,Periyar,Periyar Tiger Reserve
11450,Sanctuary,Periyar Tiger Reserve
11451,Periyar,Periyar Tiger Reserve
11452,Tiger,Periyar Tiger Reserve
11453,Reserve,Periyar Tiger Reserve
11454,Periyar,Periyar Tiger Reserve
11455,Wi,Periyar Tiger Reserve
11456,Periyar,Periyar Lake
11457,Periyar,Periyar Lake
11458,Lake,Periyar Lake
11459,Periyar,Periyar Lake
11460,Periyar,Periyar Lake
11461,Lake,Periyar Lake
11462,Periyapatti,Periyapatti
11463,Periyakulam,Periyakulam
11464,Periya,Perya
11465,Perya,Perya
11466,Peravurani,Peravurani
11467,Peravurni,Peravurani
11468,Peravurani,Peravurani
11469,Vellore,Peranampattu
11470,district,Peranampattu
11471,Penukonda,Penukonda
11472,Penugonda,Penugonda
11473,Pennagaram,Pennagaram
11474,Pennagaram,Pennagaram
11475,Pennadam,Pennadam
11476,Pennadam,Pennadam
11477,Pendra,Pendra
11478,Pen,Pen
11479,Pehowa,Pehowa
11480,Peddapuram,Peddapuram
11481,Peddapuram,Peddapuram
11482,Town,Peddapuram
11483,Peddapuram,Peddapuram
11484,Pedana,Pedana
11485,Kannur,Payyanur
11486,district,Payyanur
11487,Pawayan,Pawayan
11488,Pawayan,Pawayan
11489,Pavai,Powai Lake
11490,Lake,Powai Lake
11491,Pawai,Powai Lake
11492,Pawai,Powai Lake
11493,Lake,Powai Lake
11494,Rawar,Powai Lake
11495,Lake,Powai Lake
11496,Pawai,Pawai
11497,Pavagada,Pavugada
11498,Pavugada,Pavugada
11499,Pavagada,Pavugada
11500,Pavugada,Pavugada
11501,Pauni,Pawni
11502,Pawni,Pawni
11503,Patur,Patur
11504,Patur,Patur
11505,Patti,Patti
11506,Patan,Pattan
11507,Pattan,Pattan
11508,Patnagarh,Patnagarh
11509,Patnagarh,Patnagarh
11510,Distretto,Patiala
11511,di,Patiala
11512,Patiala,Patiala
11513,District,Patiala
11514,Patiala,Patiala
11515,District,Patiala
11516,de,Patiala
11517,Patiala,Patiala
11518,Distrito,Patiala
11519,de,Patiala
11520,Patiala,Patiala
11521,PTL,Patiala
11522,Patiala,Patiala
11523,Patiala,Patiala
11524,Di,Patiala
11525,Pathri,Pathri
11526,Patri,Pathri
11527,Pathri,Pathri
11528,Patri,Pathri
11529,Patharia,Patharia
11530,Pathardih,Pathardih
11531,Pathardihi,Pathardih
11532,Pathardih,Pathardih
11533,Pathardi,Pathardi
11534,Pathardi,Pathardi
11535,Pathalgaon,Pathalgaon
11536,Pathargaon,Pathalgaon
11537,Pataudi,Pataudi
11538,pa,Pataudi
11539,tao,Pataudi
11540,di,Pataudi
11541,pataudi,Pataudi
11542,pattoti,Pataudi
11543,pttaudii,Pataudi
11544,ptaudi,Pataudi
11545,pttttootti,Pataudi
11546,Pa,Pataudi
11547,Tao,Pataudi
11548,Di,Pataudi
11549,Patancheroo,Patancheru
11550,Patancheru,Patancheru
11551,Patan,Patan
11552,Patan,Patan
11553,IXT,Pasighat
11554,Pasighat,Pasighat
11555,Pasighat,Pasighat
11556,Pasan,Pasan
11557,Pasan,Pasan
11558,Parbatsar,Parvatsar
11559,Parvatsar,Parvatsar
11560,Vizianagaram,Parvatipuram
11561,District,Parvatipuram
11562,Partur,Partur
11563,Partur,Partur
11564,Partapor,Partapur
11565,Partapur,Partapur
11566,Partapur,Partapur
11567,Parola,Parola
11568,Parola,Parola
11569,Parnera,Parnera
11570,population,Parlakimidi
11571,45,Parlakimidi
11572,379,Parlakimidi
11573,Pariyapuram,Pariyapuram
11574,Pariyapuram,Pariyapuram
11575,Pardi,Pardi
11576,Pardi,Pardi
11577,Thiruvananthapuram,Paravur Tekkumbhagam
11578,Dongar,Parasia
11579,Parasia,Parasia
11580,Dongar,Parasia
11581,Parasia,Parasia
11582,Parasia,Parasia
11583,Parasia,Parasia
11584,Malappuram,Malappuram
11585,Makum,Makum
11586,Makum-Junction,Makum
11587,Makum,Makum
11588,Maksi,Maksi
11589,Maksi,Maksi
11590,Makhu,Makhu
11591,Majitha,Majitha
11592,Majitha,Majitha
11593,Majholi,Majholi
11594,Majholi,Majholi
11595,Mairwa,Mairwa
11596,Mairang,Mairang
11597,Maindargi,Maindargi
11598,Mainaguri,Mainaguri
11599,Mainaguri,Mainaguri
11600,Mailani,Mailani
11601,Mailani,Mailani
11602,Junction,Mailani
11603,Mailani,Mailani
11604,Mailani,Mailani
11605,Junction,Mailani
11606,Maihar,Maihar
11607,Mahwa,Mahwah
11608,Mahwah,Mahwah
11609,Mahul,Mahul
11610,Mahul,Mahul
11611,Mahudha,Mahudha
11612,Maholi,Maholi
11613,Mahmudabad,Mahmudabad
11614,Mahmudabad,Mahmudabad
11615,Mahmudabad,Mahmudabad
11616,Mahishadal,Mahishadal
11617,Mahishadal,Mahishadal
11618,Maheshwar,Maheshwar
11619,Makheshvar,Maheshwar
11620,ma,Maheshwar
11621,he,Maheshwar
11622,si,Maheshwar
11623,he,Maheshwar
11624,wa,Maheshwar
11625,er,Maheshwar
11626,mahesbara,Maheshwar
11627,maheshuwaru,Maheshwar
11628,mahesvar,Maheshwar
11629,mahesvara,Maheshwar
11630,Makheshvar,Maheshwar
11631,mheshvr,Maheshwar
11632,mhe,Maheshwar
11633,Mahendragarh,Mahendragarh
11634,Mahemdavad,Mahemdavad
11635,Mahemdavad,Mahemdavad
11636,Mehmadabad,Mahemdavad
11637,Mehmadabad,Mahemdavad
11638,Mahe,Mahe
11639,Mahe,Mahe
11640,Makh,Mahe
11641,Mayyazhi,Mahe
11642,Makh,Mahe
11643,MAH,Mahbubnagar District
11644,Mahabub,Mahbubnagar District
11645,Nagar,Mahbubnagar District
11646,Mahabubnagar,Mahbubnagar District
11647,Mahboobnagar,Mahbubnagar District
11648,Mahbubnagar,Mahbubnagar District
11649,Mahbubnagar,Mahbubnagar District
11650,District,Mahbubnagar District
11651,Mahbubnagar,Mahbubnagar District
11652,Mahbubnagar,Mahbubnagar District
11653,Maharaganj,Maharaganj
11654,Maharajganj,Maharaganj
11655,Maharaganj,Maharaganj
11656,Maharajganj,Maharaganj
11657,Maharajgani,Maharajgani
11658,Maharajganj,Maharajgani
11659,Maharajgani,Maharajgani
11660,Maharajganj,Maharajgani
11661,Maham,Maham
11662,Mahalingpur,Mahalingpur
11663,Mahalingpur,Mahalingpur
11664,Mahad,Mahad
11665,Mahad,Mahad
11666,Makhad,Mahad
11667,Makhad,Mahad
11668,Mahabaleshvar,Mahabaleshwar
11669,Mahabaleshwar,Mahabaleshwar
11670,Mahabaleshwar,Mahabaleshwar
11671,Malcolm,Mahabaleshwar
11672,Peth,Mahabaleshwar
11673,Maghar,Maghar
11674,Madurantakam,Madurantakam
11675,Madurantakam,Madurantakam
11676,Madukkur,Madukkur
11677,Madukkur,Madukkur
11678,Madukarai,Madukkarai
11679,Madukkarai,Madukkarai
11680,Mudukarai,Madukkarai
11681,Madugula,Madugula
11682,Madugula,Madugula
11683,Madikeri,Madikeri
11684,Mercara,Madikeri
11685,Mercara,Madikeri
11686,Merkara,Madikeri
11687,Tumkur,Maddagiri
11688,Madhubani,Madhubani
11689,Madhogarh,Madhogarh
11690,Madhogarh,Madhogarh
11691,Hardoi,Madhoganj
11692,Madhoganj,Madhoganj
11693,Madhoganj,Madhoganj
11694,Madhepura,Madhipura
11695,Maddur,Maddur
11696,Maddur,Maddur
11697,Madanpur,Madanpur
11698,Machhlishahr,Machhlishahr
11699,Machhlishahr,Machhlishahr
11700,Machhiwara,Machhiwara
11701,Machhiwara,Machhiwara
11702,Lunavada,Lunavada
11703,Lunavada,Lunavada
11704,Distretto,Ludhiana
11705,di,Ludhiana
11706,Ludhiana,Ludhiana
11707,District,Ludhiana
11708,de,Ludhiana
11709,Ludhiana,Ludhiana
11710,Districte,Ludhiana
11711,de,Ludhiana
11712,Ludhiana,Ludhiana
11713,Distrito,Ludhiana
11714,de,Ludhiana
11715,Ludhiana,Ludhiana
11716,LDH,Ludhiana
11717,Ludhiana,Ludhiana
11718,L,Ludhiana
11719,LSI,Lower Subansiri
11720,Lower,Lower Subansiri
11721,Subansiri,Lower Subansiri
11722,Losal,Losal
11723,Lormi,Lormi
11724,Landa,Londa
11725,Londa,Londa
11726,Lonar,Lonar
11727,Lonar,Lonar
11728,Loharu,Loharu
11729,Loharu,Loharu
11730,Lohardaga,Lohardaga
11731,Lake,Logtak Lake
11732,Loktak,Logtak Lake
11733,Logtak,Logtak Lake
11734,Lake,Logtak Lake
11735,Logtak,Logtak Lake
11736,Lake,Logtak Lake
11737,Lingsugur,Lingsugur
11738,Lingsugur,Lingsugur
11739,Limbdi,Limbdi
11740,Limri,Limbdi
11741,Lawar,Lawar Khas
11742,Lawar,Lawar Khas
11743,Khas,Lawar Khas
11744,Lawar,Lawar Khas
11745,Lawar,Lawar Khas
11746,Khas,Lawar Khas
11747,Lathi,Lathi
11748,Lati,Lathi
11749,Lathi,Lathi
11750,Latehar,Latehar
11751,Latehar,Latehar
11752,Lasalgaon,Lasalgaon
11753,Lasalgaon,Lasalgaon
11754,Lar,Lar
11755,Lar,Lar
11756,Lanja,Lanja
11757,Lanja,Lanja
11758,Lalsot,Lalsot
11759,Lalsot,Lalsot
11760,Lalitpur,Lalitpur
11761,Lalgudi,Lalgudi
11762,Lalgudi,Lalgudi
11763,ilalkuti,Lalgudi
11764,la,Lalgudi
11765,er,Lalgudi
11766,gu,Lalgudi
11767,di,Lalgudi
11768,lalagudi,Lalgudi
11769,lalaguri,Lalgudi
11770,llgwddy,Lalgudi
11771,laalguddii,Lalgudi
11772,laalgudd'i,Lalgudi
11773,laalguddi,Lalgudi
11774,ilaalkutti,Lalgudi
11775,La,Lalgudi
11776,Er,Lalgudi
11777,Lalgola,Lalgola
11778,Lalgola,Lalgola
11779,Ghat,Lalgola
11780,Lalgola,Lalgola
11781,Lalganj,Lalganj
11782,Lalganj,Lalganj
11783,Lala,Lala
11784,Lala,Lala
11785,Lakshmeshvar,Lakshmeshwar
11786,Lakshmeshwar,Lakshmeshwar
11787,Laksar,Laksar
11788,Lakhyabad,Lakhyabad
11789,Lakhyabad,Lakhyabad
11790,Layabad,Lakhyabad
11791,Loyabad,Lakhyabad
11792,Lakhtar,Lakhtar
11793,Luctor,Lakhtar
11794,Lakhnadon,Lakhnadon
11795,Lakhnadon,Lakhnadon
11796,Dakhna,Lakhna
11797,Dakhna,Lakhna
11798,Lakhna,Lakhna
11799,Lakhna,Lakhna
11800,Lakhipur,Lakhipur
11801,Lakhipur,Lakhipur
11802,Lakheri,Lakheri
11803,Lakheri,Lakheri
11804,Ladwa,Ladwa
11805,Ladwa,Ladwa
11806,Lachhmangarh,Lachhmangarh Sikar
11807,Lachhmangarh,Lachhmangarh Sikar
11808,Sikar,Lachhmangarh Sikar
11809,Lachhmangarh,Lachhmangarh Sikar
11810,Sikar,Lachhmangarh Sikar
11811,Lachmangarh,Lachhmangarh Sikar
11812,Kejlong,Kyelang
11813,Kyeang,Kyelang
11814,Kyelang,Kyelang
11815,Kyelong,Kyelang
11816,Keilong,Kyelang
11817,Kuzhithurai,Kuzhithurai
11818,Kuzhittura,Kuzhithurai
11819,Koothanallur,Koothanallur
11820,Kuttanallur,Koothanallur
11821,Kuttanallur,Koothanallur
11822,Kuttampuzha,Kuttampuzha
11823,Kuntiyana,Kutiyana
11824,Kuntiyana,Kutiyana
11825,Kurtiyana,Kutiyana
11826,Kutiyana,Kutiyana
11827,Kutiyana,Kutiyana
11828,Kushtagi,Kushtagi
11829,Fraserpet,Kushalnagar
11830,Kurukshetra,Kurukshetra
11831,Kurud,Kurud
11832,Kurinjipadi,Kurinjippadi
11833,Kurinjippadi,Kurinjippadi
11834,Kurinjippadi,Kurinjippadi
11835,Kurduvadi,Kurduvadi
11836,Kurduvadi,Kurduvadi
11837,Kurara,Kurara
11838,Kurara,Kurara
11839,Kuppam,Kuppam
11840,Kunigal,Kunigal
11841,Amreli,Kundla
11842,district,Kundla
11843,Kundgol,Kundgol
11844,ku,Kundgol
11845,en,Kundgol
11846,de,Kundgol
11847,ge,Kundgol
11848,er,Kundgol
11849,kundagola,Kundgol
11850,kundgol,Kundgol
11851,kunddgol,Kundgol
11852,kuNdgooll,Kundgol
11853,Ku,Kundgol
11854,En,Kundgol
11855,De,Kundgol
11856,Ge,Kundgol
11857,Er,Kundgol
11858,Kundarkhi,Kundarkhi
11859,Kundarki,Kundarkhi
11860,Kunda,Kunda
11861,Kumher,Kumher
11862,Kumher,Kumher
11863,Kumhari,Kumhari
11864,Kumhari,Kumhari
11865,Kumbhraj,Kumbhraj
11866,Kumbhraj,Kumbhraj
11867,KUU,Kulu
11868,Kullu,Kulu
11869,Kulu,Kulu
11870,Sultanpur,Kulu
11871,Sultanpur,Kulu
11872,Kulpahar,Kulpahar
11873,Kulpahar,Kulpahar
11874,Kulittalai,Kulittalai
11875,Kulgam,Kulgam
11876,Kulgam,Kulgam
11877,klgam,Kulgam
11878,klgham,Kulgam
11879,kwlgam,Kulgam
11880,kwlgham,Kulgam
11881,kwljam,Kulgam
11882,klGm,Kulgam
11883,kwljm,Kulgam
11884,kwlGm,Kulgam
11885,khlgm,Kulgam
11886,khwlgm,Kulgam
11887,Kukshi,Kukshi
11888,Kuju,Kuju
11889,Kudligi,Kudligi
11890,Kudligi,Kudligi
11891,Kudal,Kudal
11892,Kudal,Kudal
11893,Kudachi,Kudachi
11894,Kudchi,Kudachi
11895,Kucher,Kuchera
11896,Kuchera,Kuchera
11897,Kucher,Kuchera
11898,Nagaur,Kuchaman
11899,Kuchaiburi,Kuchaiburi
11900,Rairangpur,Kuchaiburi
11901,Kozhikode,Kozhikode
11902,Koynanagar,Koynanagar
11903,Kovur,Kovvur
11904,Kovvur,Kovvur
11905,Kovvur,Kovvur
11906,Kovur,Kovur
11907,Kovur,Kovur
11908,Kotwa,Kotwa
11909,Kothur,Kotturu
11910,Kottur,Kotturu
11911,Kotturu,Kotturu
11912,Kotturu,Kotturu
11913,Kottayam,Kottayam
11914,Kottaiyur,Kottaiyur
11915,Kottaiyur,Kottaiyur
11916,Kotma,Kotma
11917,Kotdwara,Kotdwara
11918,Kotdwara,Kotdwara
11919,Kota,Kota
11920,Kota,Kota
11921,Kota,Kota
11922,Kota,Kota
11923,Kesigi,Kosigi
11924,Kosgi,Kosigi
11925,Kosigi,Kosigi
11926,Kosamba,Kosamba
11927,Pune,Koregaon
11928,Koratagere,Koratagere
11929,Koraput,Koraput
11930,Koraput,Koraput
11931,Koraput,Koraput
11932,Kopaganj,Kopaganj
11933,Kopaganj,Kopaganj
11934,Konnur,Konnur
11935,Konnur,Konnur
11936,Kondapalle,Kondapalle
11937,Kondapalli,Kondapalle
11938,Kondakarla,Kondakarla Ava
11939,Ava,Kondakarla Ava
11940,Kondakarla,Kondakarla Ava
11941,Ava,Kondakarla Ava
11942,Kondagaon,Kondagaon
11943,Kondegaon,Kondagaon
11944,Kanarak,Konark
11945,Konarak,Konark
11946,Konark,Konark
11947,Konarka,Konark
11948,Konarak,Konark
11949,Konarak,Konark
11950,Konarka,Konark
11951,Swiatynia,Konark
11952,Surji,Konark
11953,w,Konark
11954,Konarak,Konark
11955,ke,Konark
11956,na,Konark
11957,er,Konark
11958,ke,Konark
11959,konark,Konark
11960,Kombai,Kombai
11961,Komebai,Kombai
11962,Kolaras,Kolaras
11963,Kolaras,Kolaras
11964,Kolahoi,Kolahoi
11965,Kokradzhar,Kokrajhar
11966,Kokrajhar,Kokrajhar
11967,Kokradzhar,Kokrajhar
11968,Kohima,Kohima
11969,Kodumudi,Kodumudi
11970,Kodoli,Kodoli
11971,Kodina,Kodinar
11972,Kodinar,Kodinar
11973,Kodinar,Kodinar
11974,Korinar,Kodinar
11975,Kodala,Kodala
11976,Kodaikan,Kodaikanal
11977,Kodaikanal,Kodaikanal
11978,Kodaikan,Kodaikanal
11979,Kodaikanal,Kodaikanal
11980,Kodajkanal,Kodaikanal
11981,Kodaikanal,Kodaikanal
11982,Coorg,Coorg
11983,KDG,Coorg
11984,Kodagu,Coorg
11985,Mercara,Coorg
11986,Mercara,Coorg
11987,Kochinda,Kuchinda
11988,Kuchinda,Kuchinda
11989,Koath,Koath
11990,Koath,Koath
11991,Kishtvare,Kishtwar
11992,Kishtwar,Kishtwar
11993,Kishtwer,Kishtwar
11994,Kishtwar,Kishtwar
11995,Kishtvare,Kishtwar
11996,Kiraoli,Kiraoli
11997,Kinvat,Kinwat
11998,Kinwat,Kinwat
11999,Kichha,Kichha
12000,Khutar,Khutar
12001,Khutar,Khutar
12002,Khordha,Khurda
12003,Khurai,Khurai
12004,Khuldabad,Khuldabad
12005,Khuldabad,Khuldabad
12006,Rauza,Khuldabad
12007,Horu,Khonsa
12008,Khunma,Khonsa
12009,Khela,Khonsa
12010,Khonsa,Khonsa
12011,Khirkian,Khirkiyan
12012,Khirkiya,Khirkiyan
12013,Khirkiyan,Khirkiyan
12014,Khirkiyan,Khirkiyan
12015,Khirkian,Khirkiyan
12016,Khilchipur,Khilchipur
12017,Khetri,Khetri
12018,kai,Khetri
12019,te,Khetri
12020,li,Khetri
12021,kherti,Khetri
12022,khetari,Khetri
12023,khetri,Khetri
12024,khetdd'ii,Khetri
12025,khertii,Khetri
12026,khetri,Khetri
12027,Kai,Khetri
12028,Te,Khetri
12029,Li,Khetri
12030,Khetia,Khetia
12031,Kheri,Kheri
12032,Kheralu,Kheralu
12033,Kheralu,Kheralu
12034,Khem,Khem Karan
12035,Karan,Khem Karan
12036,Kaira,Kheda
12037,Kheda,Kheda
12038,Kheda,Kheda
12039,Khed,Khed
12040,Khatra,Khatra
12041,Khatra,Khatra
12042,Khatima,Khatima
12043,Khatima,Khatima
12044,Khategaon,Khategaon
12045,Khategaon,Khategaon
12046,Kharupatia,Kharupatia
12047,Kharupatia,Kharupatia
12048,Ghat,Kharupatia
12049,Kharupatia,Kharupatia
12050,Kharsia,Kharsia
12051,Kharhial,Kharhial
12052,Kharhial,Kharhial
12053,Khariar,Kharhial
12054,Khariar,Kharhial
12055,Khargapur,Khargapur
12056,Khargapur,Khargapur
12057,Kharela,Kharela
12058,Kharela,Kharela
12059,Kharar,Kharar
12060,Kharar,Kharar
12061,Pune,Kharakvasla
12062,Kharagpur,Kharagpur
12063,Kharagpur,Kharagpur
12064,Khanpur,Khanpur
12065,Khanpur,Khanpur
12066,Khandela,Khandela
12067,Khanapur,Khanapur
12068,Khanapur,Khanapur
12069,Khambhalia,Khambhaliya
12070,Khambhaliva,Khambhaliya
12071,Khambhaliya,Khambhaliya
12072,Khambhaliya,Khambhaliya
12073,Kallikota,Khallikot
12074,Khallikot,Khallikot
12075,Khallikote,Khallikot
12076,Kullikota,Khallikot
12077,Khalilabad,Khalilabad
12078,Khalilabad,Khalilabad
12079,Khairagarh,Khairagarh
12080,Khairagarh,Khairagarh
12081,Kheragarh,Khairagarh
12082,Khairagarh,Khairagarh
12083,Khairagarh,Khairagarh
12084,Raj,Khairagarh
12085,Khairagarh,Khairagarh
12086,Khairabad,Khairabad
12087,Khairabad,Khairabad
12088,khairabada,Khairabad
12089,khairaabaad,Khairabad
12090,Khailar,Khailar
12091,Khailor,Khailar
12092,Khailar,Khailar
12093,Khagaria,Khagaria
12094,Khaga,Khaga
12095,Khaga,Khaga
12096,Khachrod,Khachrod
12097,Khachrod,Khachrod
12098,Kesinga,Kesinga
12099,Kerur,Kerur
12100,Kerur,Kerur
12101,Kendrapara,Kendraparha
12102,Kenda,Kenda
12103,Kemri,Kemri
12104,Kemri,Kemri
12105,Kelamangalam,Kelamangalam
12106,Kelamnagalam,Kelamangalam
12107,Kekri,Kekri
12108,K'ai-ta-na-ssu,Kedarnath
12109,Shan,Kedarnath
12110,Kedar,Kedarnath
12111,Dome,Kedarnath
12112,Kedarnath,Kedarnath
12113,Kedarnath,Kedarnath
12114,Dome,Kedarnath
12115,Kedarnath,Kedarnath
12116,Main,Kedarnath
12117,Kedarnath,Kedarnath
12118,Peak,Kedarnath
12119,Kedarnath,Kedarnath
12120,K'ai,Kedarnath
12121,Aramaganori,Kayalpattinam
12122,Coilnapatam,Kayalpattinam
12123,Kayalpatnam,Kayalpattinam
12124,Kayalpattinam,Kayalpattinam
12125,Kayalpatuam,Kayalpattinam
12126,Kayalpatnam,Kayalpattinam
12127,Kayalpattinam,Kayalpattinam
12128,Kawardha,Kawardha
12129,Kaveripatnam,Kaveripatnam
12130,Kaveripattinam,Kaveripatnam
12131,Kaverippattanam,Kaveripatnam
12132,Kaveripatnam,Kaveripatnam
12133,Kaverippattanam,Kaveripatnam
12134,Kattivakkam,Kattivakkam
12135,Kattivakkam,Kattivakkam
12136,Kattanam,Kattanam
12137,Katpadi,Katpadi
12138,Katpadi,Katpadi
12139,Katol,Katol
12140,Katol,Katol
12141,Kathor,Kathor
12142,Kathor,Kathor
12143,Katghora,Katghora
12144,Katangi,Katangi
12145,Katangi,Katangi
12146,Kasrawad,Kasrawad
12147,Kasrawad,Kasrawad
12148,Karumbakham,Karumbakkam
12149,Karumbakkam,Karumbakkam
12150,Karumbakkam,Karumbakkam
12151,Karsiyang,Karsiyang
12152,Kharasana,Karsiyang
12153,Kurseong,Karsiyang
12154,Karsiyang,Karsiyang
12155,Karmala,Karmala
12156,Karmala,Karmala
12157,Karaka,Karkala
