date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-31 16:25:24,ANI,,837,518,2256,"Brihanmumbai Municipal Corporation issues fresh directions permitting religious sacrifice of 150 buffaloes per day from 1st to 3rd August for Eid-ul-Adha between 6 am to 6 pm at the Deonar abattoir.",,,,1289235727658577921,https://twitter.com/ANI/status/1289235727658577921
2020-07-31 15:13:28,ANI,,131,186,1645,"After Bihar govt & Sushant Rajput's family filed a caveat in SC, Maharashtra govt has filed a caveat before the SC today to ensure that no order is passed in Rhea Chakraborty petition case without hearing its (Maharashtra) side: Sachin Patil, standing counsel for Maharashtra Govt",,,,1289217621397667841,https://twitter.com/ANI/status/1289217621397667841
2020-07-31 13:00:29,ANI,,1687,344,2723,"#WATCH: Rhea Chakraborty releases video on #SushantSinghRajputDeathCase. She says, ""I've immense faith in God & the judiciary. I believe that I'll get justice...Satyameva Jayate. The truth shall prevail.""pic.twitter.com/Fq1pNM5uaP",,,#WATCH #SushantSinghRajputDeathCase,1289184154672754688,https://twitter.com/ANI/status/1289184154672754688
2020-07-31 10:01:19,ANI,,159,273,1624,"New Education Policy envisages all colleges & universities to be multidisciplinary. Let IIT deal with engineering, IIM with management, AIIMS with medical & FTII with acting. Dilution of such big institutes will not be good for talent of country: M Sisodia, Delhi Education Minpic.twitter.com/uEXvTHllMh",,,,1289139067062427649,https://twitter.com/ANI/status/1289139067062427649
2020-07-31 09:14:08,ANI,,31,288,2094,"There's confrontation between 2 states & no FIR registered yet in Maharashtra. Chirag had spoken to CM Thackeray that there should be CBI probe. All political leaders are demanding for it. It should be handed over to CBI: Union Minister RV Paswan on #SushantSinghRajput death casepic.twitter.com/YLXAn2aoE8",,,#SushantSinghRajput,1289127193046470657,https://twitter.com/ANI/status/1289127193046470657
2020-07-31 08:28:52,ANI,,34,468,2761,"No probe done by Maharashtra Police so far. No case has been registered yet or a person has been charged. They have just done inquiries. This is just a formality. We don't trust them now: Niraj Kumar Singh Babloo, BJP MLA & a relative of #SushantSinghRajputpic.twitter.com/YEAfHhxBPi",,,#SushantSinghRajputpic,1289115800473755650,https://twitter.com/ANI/status/1289115800473755650
2020-07-31 07:46:36,ANI,,108,827,10624,"President Ram Nath Kovind gifts a racing bicycle to a school boy, who dreams of excelling as a top cyclist. Riyaz is a student of Class 9 at Sarvodaya Bal Vidyalaya in Delhi and works as a dishwasher in an eatery in Ghaziabad: President’s Secretariatpic.twitter.com/ZFDVUracMJ",,,,1289105165794947073,https://twitter.com/ANI/status/1289105165794947073
2020-07-31 03:23:39,ANI,,44,428,3089,"Sushant Singh Rajput death case: A letter petition has been filed in Patna High Court seeking transfer of investigation from Patna State Police to the Central Bureau of Investigation (CBI).pic.twitter.com/Vmi8zwZ31V",,,,1289038990713085954,https://twitter.com/ANI/status/1289038990713085954
2020-07-30 17:03:31,ANI,,31,288,3387,"India has banned 106 Chinese applications that threatened its citizens’ privacy and security: United States Secretary of State Mike Pompeo at Senate Foreign Relations Committee on the Fiscal Year 2021 State Department Budget requestpic.twitter.com/omviPlKTXL",,,,1288882930689875968,https://twitter.com/ANI/status/1288882930689875968
2020-07-30 15:18:09,ANI,,138,259,2170,"Mumbai: A team of Bihar Police leaves from the residence of actor Ankita Lokhande after questioning her in connection with the death case of actor #SushantSinghRajput https://twitter.com/ANI/status/1288848487056957441 …pic.twitter.com/OwMnWqmDJR",,,#SushantSinghRajput,1288856414551646210,https://twitter.com/ANI/status/1288856414551646210
2020-07-30 08:42:10,ANI,,367,141,2330,"Congress leader Priyanka Gandhi Vadra vacates her central government allotted accommodation at Delhi's Lodhi Estate: Sources (file pic)pic.twitter.com/FtajMJ687e",,,,1288756760610631681,https://twitter.com/ANI/status/1288756760610631681
2020-07-29 10:19:39,ANI,,163,2065,11884,"#WATCH Water salute given to the five Rafale fighter aircraft after their landing at Indian Air Force airbase in Ambala, Haryana. #RafaleinIndiapic.twitter.com/OyUTBv6qG2",,,#WATCH #RafaleinIndiapic,1288418905933791233,https://twitter.com/ANI/status/1288418905933791233
2020-07-29 08:43:27,ANI,,337,3366,24164,"Five #Rafale jets in the Indian airspace, flanked by two Su-30MKIs (Source: Raksha Mantri's Office)pic.twitter.com/UHgbycyFgr",,,#Rafale,1288394696302108674,https://twitter.com/ANI/status/1288394696302108674
